source,target
"Liu,Wei","Luo,Yi"
"Wang,Xin","Wang,Yongbo"
"Zhang,Lei","Jin,Xiaoming"
"Chen,Wei","Sheng,L."
"Liu,Yumin","Liu,Wei"
"Sunagawa,Shinichi","Wang,Jun"
"Li,Jing","Chen,Ying-Hua"
"Zou,Shumei","Li,Jing"
"Liang,Jie","Liu,Yang"
"Cardinali,Francois","Graetzel,Michael"
"Wang,Jun","Lin,Shaoping"
"Li,Jun","Ye,Dong-Qing"
"Liu,Wei","Xie,Shang-Ping"
"Geng,Yong","Chen,Wei"
"Wu,Xiaolei","Wang,Jun"
"GomezGarcia,CarlosJ.","Graetzel,Michael"
"Tang,Yawei","Wang,Jun"
"Zhang,Jing","Cai,Dongqing"
"Chen,Wei","Sun,Licheng"
"Li,Yan","Li,Xuebing"
"Li,Xin","Jiao,Hongzan"
"Wang,Wei","Muscente,A.D."
"Zhang,Jian","Wang,Jun"
"Wang,Wei","Xu,Jianqing"
"Azevedo,Joao","Graetzel,Michael"
"Liu,Wei","Liu,Yan"
"Guo,Yan","Li,Xin"
"Zhang,Xiaonan","Wang,Wei"
"Cai,Jun","Zhang,Wei"
"Li,Wei","Tang,Fenyang"
"Wang,Jun","Berlijn,Tom"
"Liu,Yong","Wang,Jun"
"Wang,Jun","Bork,Peer"
"Wang,Wei","Huang,Baoyu"
"Gao,Meijing","Zhang,Lei"
"Zhang,Lei","Hu,Ronggui"
"Yang,Juan","Li,Yan"
"Zhuang,Xuehan","Wang,Jun"
"Liu,Yang","Zhong,Donglai"
"Yoon,Junghyun","Graetzel,Michael"
"Bass,AdamJ.","Zhang,Wei"
"Herr,Daniel","Nori,Franco"
"Liu,Yang","Merville,Pierre"
"Mao,Ya-Li","Zhang,Wei"
"Zhang,Wei","Stewart,Chip"
"Zhang,Na","Wang,Wei"
"Liu,Wei","Doak,R.Bruce"
"Li,Li","Muktar,MekiS."
"Chen,Wei","Deng,Xiping"
"Li,Yan","Wang,Ping"
"Li,Xin","Liu,Zhong-Hua"
"Li,Peng-Bo","Nori,Franco"
"Cevey-Ha,Ngoc-Le","Graetzel,Michael"
"Li,Li","Li,Jianru"
"Xiong,Yingqi","Wang,Jun"
"Wang,Jing","Zhang,Jinsong"
"Zhang,Wei","Berrios,Mario"
"Kong,Lingchun","Zhang,Lei"
"Gronwald,JohnW.","Li,Jun"
"Zhang,Wei","Lawrence,Michael"
"Li,Wei","Liang,Dan"
"Xu,Chunyan","Wang,Jun"
"Wang,Jun","Buchan,Daniel"
"Zhang,Jing","Gao,Jinping"
"Wang,Jing","Xiao,Hui"
"Li,Jun","Xu,Aihua"
"Zheng,Weinan","Li,Jing"
"Yang,Zhi","Zhang,Wei"
"Wang,Jun","Stevenson,DennisW."
"Li,Jing","Xia,Xianzhu"
"Zhuang,Dao-Min","Wang,Wei"
"Dai,Hui","Chen,Wei"
"Li,Wei","Cao,Zhongzheng"
"Li,Wei","Du,Guangwei"
"Li,Jun","Shen,Hongbing"
"Li,Xin","Wang,Jia-Qiang"
"Chen,Xuewei","Wang,Jing"
"Zhang,Lei","Gong,Jinlong"
"Guo,Ying","Liu,Yang"
"Liu,Yang","Zhang,Bin"
"Marinova,Nevena","Graetzel,Michael"
"Li,Jun","Zhong,Guangcai"
"Zhang,Wei","Zhang,Ning"
"Liu,Wei","Liu,Yongjian"
"Xu,Meng","Li,Jing"
"Zhang,Lei","Ding,Lingyun"
"Li,Li","Luo,Ruibang"
"Chen,Juan","Li,Yan"
"Chen,Wei","Sun,Jia"
"Zhang,Jing","Sun,Xuemei"
"Zhang,Wei","Zou,Bi"
"Li,Jing","Hu,Xiaochun"
"Zhang,Jing","Yuan,Yi"
"Li,Tiefu","Nori,Franco"
"Li,Defu","Liu,Yang"
"Zhang,Wen","Wang,Xin"
"Chen,Zhi","Li,Wei"
"Zhang,Jing","Chang,Zai"
"Zhang,Lei","Shi,Wei"
"Shi,Zhennan","Zhang,Lei"
"Zhang,Wei","Mills,Gordon"
"Kim,Heebal","Wang,Jun"
"Park,HyunJung","Li,Wei"
"Liu,Yang","Li,Gang"
"Li,Li","Zhang,Wei"
"Li,Li","Zhang,Wei"
"Li,Jun","Zhao,PatrickX."
"Zhang,Wei","Boussioutas,Alex"
"Zhang,Lei","Wei,JunChao"
"Li,Jing","Wang,Jun"
"Li,Jing","Wang,Jun"
"Li,Yang","Zhang,Jing"
"Choi,Chi-Yeung","Li,Jing"
"Li,Jun","Li,Ruijun"
"Zhang,Lei","Ning,Ning"
"Li,Wei","Teng,Fei"
"Feng,Zhuo","Wang,Jun"
"Li,Xin","Teng,Fei"
"Zhu,Hongbin","Wang,Jing"
"Li,Xin","Xiao,Liang"
"Zhang,Lei","Huang,Youhua"
"Li,Wei","Kang,Zhenhui"
"Zha,Qinglin","Li,Li"
"Li,Jun","Hou,Yong"
"Zhang,Jing","Wu,Rong-Qian"
"Fan,Huailin","Liu,Wei"
"Kaiho,Kunio","Zhang,Lei"
"Li,Yan","Yang,Guan-Jun"
"Tong,Yi-Ping","Zhang,Wei"
"Liu,Sulai","Wang,Jun"
"Liu,Yang","Farre,Marta"
"Li,Jing","Zheng,Nanfeng"
"Mao,Nan","Liu,Wei"
"Li,Wei","Bowden,Michaela"
"Xu,Fei","Li,Li"
"Zhang,Jing","Garcia-Barcelo,Maria-Merce"
"Wang,Jun","Li,Jiequan"
"Burt,DavidW.","Wang,Jun"
"Cui,Jiuwei","Li,Wei"
"Zhang,Lei","Miao,Min"
"Tian,Dong","Li,Wei"
"Zhang,Yanyan","Wang,Jun"
"Liu,Wei","Zhang,Xuan"
"Zhang,Yi","Hu,Chun-Li"
"Huang,Keke","Chen,Wei"
"Liu,Yang","Romanov,MichaelN."
"Shi,Linyu","Liu,Wei"
"Jung,Namyoung","Li,Xin"
"Fu,VivianWingKan","Liu,Yang"
"Liu,Wei","Bai,Shi"
"Jiang,Wei","Li,Jun"
"Li,Yan","Shao,Xuecheng"
"Giordano,Fabrizio","Graetzel,Michael"
"Wang,Jie","Li,Jun"
"Li,Lanjuan","Wang,Jun"
"Li,Xin","Li,Yufei"
"Shang,Yuequn","Li,Wei"
"Wang,Jing","Jin,Haiyan"
"Ojesina,AkinyemiI.","Zhang,Wei"
"Liu,Yang","Yu,Hao"
"Huang,Like","Zhang,Jing"
"Zhao,Yun","Li,Jing"
"Zhang,Lei","Xu,Guo-Liang"
"Wang,Jun","Kim,Seungill"
"Li,Bo","Wang,Jun"
"Yu,Xinlei","Wang,Jun"
"Cui,Xiaobin","Liu,Wei"
"Hedgecock,Dennis","Wang,Wei"
"Luo,Qiquan","Liu,Wei"
"Li,Junhua","Li,Jun"
"Su,Handong","Wang,Jing"
"Li,Jing","Yang,Xianda"
"Li,Wei","Yang,Ruifu"
"Yang,Lei","Graetzel,Michael"
"Li,Li","Hu,Ping"
"Liu,Wei","Wei,Mingdeng"
"Li,Li","Qu,Haonan"
"Bessho,Takeru","Graetzel,Michael"
"Zhang,Wei","Xing,Xue-Sheng"
"Smith,ZacharyD.","Liu,Wei"
"Liu,Wei","Antebi,Adam"
"Li,Jing","Lin,Zhien"
"Zhang,Wei","Lu,Xingye"
"Zhang,Jing","Long,Huijin"
"Meloni,Simone","Graetzel,Michael"
"Zhang,Lei","Mao,Zixu"
"Liu,Yang","Xiong,Yingqi"
"Li,Yan","Zhang,Ya-Ping"
"Crum,StevenM.","Wang,Jun"
"Chen,Caiyun","Liu,Wei"
"Zhang,Lei","Huang,Long"
"Li,Wei","Jiang,Ming-Gui"
"Yao,Zhaoyang","Zhang,Jing"
"Zhang,Qilei","Wang,Xin"
"Li,Jing","Su,Jian"
"Chen,Wei","Xu,Liang"
"Chen,Zhong","Chen,Wei"
"Wang,Wei","Sun,Mingda"
"Li,Jun","Zheng,Wenqiang"
"Wang,Xin","Lou,Ya-Qing"
"Qin,Jinhua","Wang,Xin"
"Wang,Jun","Yan,Liuhua"
"Towers,AaronJ.","Zhang,Jing"
"Wang,Jun","Mariette,Jerome"
"Wang,Jun","Lopez,Loredana"
"Wang,Shuai","Zhang,Wei"
"Li,Jun","Wu,Ying"
"Liu,Yang","Lazaro,Estibaliz"
"Li,Wei","Liu,Ying"
"Zhang,Wei","Liu,Yingxia"
"Liu,Wei","Luu,HueH."
"Yang,Yanqing","Zhang,Wei"
"Zhang,Jing","Wang,Jing-Jing"
"Li,Jing","Zhou,Beixian"
"Yang,Hailong","Wang,Jun"
"Li,Wei","Tian,He"
"Pan,Xing-Hua","Li,Wei"
"Graetzel,Michael","Janssen,ReneA.J."
"Li,Yan","Stoffers,DorisA."
"Li,Jun","Lai,Hao"
"Bian,Yixuan","Li,Jing"
"Zhang,Jing","Suphapeetiporn,Kanya"
"Nguyen,Luan","Li,Jun"
"Liu,Wei","Stevens,RaymondC."
"Liu,Wei","Xie,Liping"
"Li,Yan","Inoue,Hiroyuki"
"Chen,Wei","Hua,Yu-Xiang"
"Li,Jing","Jing,Zhizhong"
"Liu,Yang","Zhang,Wen-Qing"
"Wu,Yuxia","Wang,Jun"
"Li,Yan","Pu,Wenjuan"
"Feng,Zongqiang","Zhang,Wei"
"Wang,Jun","Cade,Rebecca"
"Chen,Wei","Sun,Wen"
"Zhao,Jinjing","Zhang,Wei"
"Meng,Xiao-Ming","Li,Jun"
"Li,Wei","Cao,Weiguo"
"Zhang,Wen-Qing","Wang,Jun"
"Li,Jing","Jiang,Yuan"
"Li,Jing","Ren,Guangyun"
"Wei,Zhixiang","Zhang,Jing"
"Zhao,Jian-Jun","Wang,Wei"
"Gao,Qing-Bo","Li,Yan"
"Noda,Hiroaki","Liu,Yang"
"Liang,Qiuju","Li,Yan"
"Zheng,Huimin","Zhang,Yi"
"Zhang,Wei","Cheng,Shuihong"
"Zhang,Lei","Shou,Huixia"
"Zhang,Jing","Ye,Dong-Qing"
"Li,Wei","Huang,Xingxu"
"Wang,Jing","Zhang,Lingling"
"Zhang,Jing","Lu,Xingwei"
"Wang,Wei","Wei,Yuan"
"Chen,Mawsheng","Wang,Jing"
"Zhong,Huanzi","Wang,Jun"
"Wang,Jun","Maier,ThomasA."
"Sun,Chuang","Wang,Wei"
"Liu,Yang","Pellegrin,Jean-Luc"
"Fu,Fengli","Li,Jun"
"Jiang,Hao-Bo","Zhang,Yi"
"Li,Wei","Wang,Peng-Ye"
"Zhang,Wei","Raphael,BenjaminJ."
"Zou,Jiajun","Wang,Jing"
"Li,Jing","Shen,Hao"
"Daul,Claude","Graetzel,Michael"
"Schlaeger,ThorstenM.","Li,Xin"
"Macri,Vincenzo","Nori,Franco"
"Duan,Cheng-Guo","Li,Yan"
"Liu,Yang","Liu,Zhiqiang"
"Wang,Jun","Jacobs-Oomen,Saskia"
"Wang,Jing","Kedzierska,Katherine"
"James,Daniel","Liu,Wei"
"Li,Li","Xu,Xiaoxiang"
"Zhang,Wei","Liu,Shi-Long"
"Shi,Yuting","Zhang,Jing"
"Wan,Jia","Zeng,Guangming"
"Wang,Jun","Gebhardt,Christiane"
"Zhang,Wei","Li,Hao"
"Demaio,AlessandroR.","Wang,Wei"
"Meng,Xianmei","Wang,Jun"
"Wu,You-Zhi","Wang,Wei"
"Wang,Yi","Zhang,Wei"
"Zhang,Wandong","Li,Li"
"Liu,Wei","Wu,Xinghuo"
"Liu,Wei","Li,Hao"
"Si,Junjie","Li,Jing"
"Wang,Jun","Liu,Xinlian"
"Wang,Wei","Chen,Yu-Hong"
"Chen,Wei","Wei,Gang"
"Yu,Hong","Li,Yan"
"Liu,Wei","Galli,Gina"
"Li,Wei","Ding,Guqiao"
"Li,Li","Qiu,Longbin"
"Liu,Wei","Xu,Xiaoqiang"
"Zhang,Lei","Jiang,Hua"
"Hu,Jiang","Liu,Yang"
"Zhang,Wen-Hui","Wang,Wei"
"Zhang,Lei","Lin,Lin"
"Li,Jun","Xu,Xun"
"Liu,Jinzhang","Li,Yan"
"Huang,Weixin","Li,Jun"
"Cheng,Le","Wang,Jun"
"Huang,Rui","Liu,Wei"
"Fan,Bing","Li,Li"
"Li,Jun","Xue,Gang"
"Luo,Hong-Bin","Li,Li"
"Wang,Wei","Campos,LiaS."
"Shiflett,SheriA.","Wang,Jun"
"Zhang,Wei","Lin,Pei"
"Cheng,Weixin","Li,Xin"
"Li,Yan","Zhang,Huiming"
"Xi,Yu","Wang,Jun"
"Chen,Shengpei","Wang,Wei"
"Chen,Wei","Hao,Qing-Li"
"Yao,Zhi-Yuan","Li,Li"
"Zhao,Lingling","Liu,Wei"
"Wang,Jing","Wu,Guojun"
"Chen,Jianjun","Zhang,Yi"
"Zhao,JonathanC.","Zhang,Lei"
"Hu,Yongfei","Li,Jing"
"Zhang,Yi","Wang,Fudi"
"Liu,Dun-Yi","Zhang,Wei"
"Wu,Hsin-Ta","Zhang,Wei"
"Li,Wei","Li,Jie"
"Wang,Jing","Han,Zhitao"
"Cheng,Yi-Bing","Chen,Wei"
"Bissonnette,MarcB.","Zhang,Wei"
"Zhang,Lei","Xiong,Yue"
"Chen,Da","Liu,Yang"
"Tang,Kai","Chen,Wei"
"Wang,Xiaoping","Li,Jun"
"Liu,Yang","He,Kebin"
"Wang,Bang-An","Liu,Wei"
"Zhang,Wei","Zhou,Ji-Hua"
"Li,Jing","Chen,Bing"
"Ding,Ye","Zhang,Yi"
"Zhang,Yi","Fu,Xiu-Yan"
"Wang,Wei","Cai,Jialin"
"Wu,Jingjie","Liu,Yang"
"Luan,Lindong","Li,Jing"
"Li,Jing","Fang,Guang-Chen"
"Liu,Wei","Li,Ru"
"Li,Wei","Su,Shu"
"Wang,Changlei","Liu,Wei"
"Li,Jun","Guo,Changfa"
"Zhang,Wei","Fulton,LucindaA."
"Sun,Yu","Zhang,Lei"
"Xiao,Tong","Wang,Xin"
"Li,Yan","Zhang,Rui"
"Zhang,Jing","Xi,Rongwen"
"Li,Xin","Xiao,Jialei"
"Li,Li","Newsome,PhilipN."
"Zhang,Wei","Qin,Zhaohui"
"Delorme-Walker,Violaine","Liu,Yang"
"Tu,Shenghao","Li,Li"
"Zhang,Jing","Chan,TakMao"
"Li,Jun","Lu,Dachuan"
"Fjaere,Even","Wang,Jun"
"Wang,Wei","Chen,Haili"
"Fu,Da-Wei","Zhang,Yi"
"Li,Jia","Wang,Xin"
"Feng,Quanyou","Li,Yan"
"Ian,Hou","Nori,Franco"
"Zhang,Bing-Qiang","Liu,Wei"
"Zhang,Jing","Xie,Wei"
"Bogden,Robert","Wang,Jun"
"Zhang,Lei","Zhou,Liangqiang"
"Cao,Yu","Liu,Yang"
"Wan,Yanmin","Wang,Jing"
"Li,Wei","Ma,Juncai"
"Chen,Ming-Cheng","Li,Jun"
"Vieira-Silva,Sara","Wang,Jun"
"Song,Xiaolei","Wang,Jun"
"Yue,Bisong","Li,Jing"
"Paps,Jordi","Wang,Jun"
"Zhang,Lei","Zhu,Zhen"
"Zhang,Wei","Guo,Guang-Can"
"Jankauskas,Vygintas","Graetzel,Michael"
"Li,Wei","Zhang,Ejuan"
"Zhang,Wei","Xue,Min"
"Zhang,Lei","Zhu,Yi"
"Li,Wei","Wang,Gang"
"Li,Jing","Alexov,Emil"
"Wang,Jun","Bellec,Arnaud"
"Wang,Wei","Du,Yutao"
"Li,Li","Huang,Ronglian"
"He,Chun-Ting","Zhang,Jing"
"Liu,Yang","Chen,Zhang-Hua"
"Pu,Wei","Wang,Xin"
"Tham,YeeJun","Li,Xin"
"Wang,Xin","Feng,Bo"
"Zhang,Yi","Ding,Mingzhou"
"Li,Wei","Zhuo,Shaojie"
"Li,Jie","Li,Wei"
"Wang,Jing","Han,Chuanlong"
"Okawa,Yuka","Li,Jing"
"Yu,Dehai","Li,Wei"
"Zhang,Lei","Odobel,Fabrice"
"Li,Wei","Luo,Guan-Zheng"
"Zhang,Lei","Zheng,Yuanting"
"Li,Wei","Wong,YinlingJ."
"Kunimitsu,Yoko","Wang,Wei"
"Zhong,Bo","Li,Jing"
"Dare,Andrew","Wang,Jing"
"Wang,Jun","Wang,Zhenning"
"Li,Bo","Li,Yan"
"Wang,Xin","Zhang,Fengling"
"Liu,Yang","Meng,Fanxing"
"Zhao,Yong","Zhang,Lei"
"Li,Wanfei","Chen,Wei"
"Zhou,Huiran","Li,Jun"
"Wang,Jing","He,Benlin"
"Li,Shenshen","Liu,Yang"
"Bowring,SamuelA.","Wang,Wei"
"Wu,Fucun","Wang,Jun"
"Liu,Yang","Zhen,Bei"
"Zhang,Wei","Felau,Ina"
"Du,Xu","Liu,Wei"
"Li,Li","Li,Na"
"Li,Wei","Pan,Jian-Wei"
"Zhang,Hui","Liu,Wei"
"Pang,Yan-Jun","Zhang,Lei"
"Li,Jun","Lee,Yuan-Pern"
"Zhang,Lei","Sun,Zhongti"
"Wang,Wei","Zhang,LiangYan"
"Li,Tianda","Li,Wei"
"Li,Jing","Sun,Zaicheng"
"Zhang,Wei","Wei,Shiqiang"
"Mehnane,HadjaFatima","Liu,Wei"
"Wang,Jing","Lian,Biao"
"Brandslund,Ivan","Wang,Jun"
"Liu,Wentao","Wang,Jun"
"Znameroski,ElizabethA.","Li,Xin"
"Wang,Wei","Zhang,Guofan"
"Tan,Bing","Zhang,Wei"
"Zeng,Guangming","Liu,Guansheng"
"Wang,Jun","Carpenter,EricJ."
"Kuenzer,Claudia","Liu,Yang"
"Yu,Mingda","Zeng,Guangming"
"Li,Li","Zhang,Ge"
"Li,Jun","Yang,Huanming"
"Sun,Yi","Zhang,Lei"
"Shuang,Yang","Wang,Jun"
"Liu,Yang","Wang,Zhiqiang"
"Pei,Kai","Graetzel,Michael"
"Zhang,Li","Li,Jun"
"Li,Jun","Huang,Jingfeng"
"Ganesan,Paramaguru","Graetzel,Michael"
"Duan,Jialong","Wang,Jing"
"Ma,Li","Li,Yan"
"Li,Yan","Perlman,Stanley"
"Wei,Shengnan","Wang,Jun"
"Dong,Wenxiao","Li,Jing"
"Zhang,Shengli","Zhang,Lei"
"Wang,Jun","Gao,Shan"
"Wu,Jihuai","Li,Yan"
"Zhang,Jing","Mok,ChiChiu"
"Wang,Jing","Li,Shang"
"Dong,Guotai","Li,Jing"
"Chen,Wei","Xiao,Fei"
"Savasta,Salvatore","Nori,Franco"
"Vestergaard,Henrik","Wang,Jun"
"Kumari,Sulakshna","Zhang,Jing"
"Ma,Xiaoyan","Zhang,Wei"
"Poho,Paivi","Wang,Jun"
"Zhang,Yi","Mollura,DanielJ."
"Zhang,Wei","Liu,Zhanfeng"
"Zhang,Run-Rui","Liu,Wei"
"Li,Zheng","Liu,Wei"
"Wang,Jing","Gao,Xin"
"Li,Li","Zhao,Bo"
"Li,Li","Luo,Zhiwei"
"Zhang,Jing","Yang,Tsomin"
"Liu,Yufang","Li,Xin"
"Park,Jinhyung","Graetzel,Michael"
"Li,Jing","Chen,Tao"
"Fan,Jiadong","Liu,Yang"
"Jiao,Yongjun","Li,Yan"
"Yan,Zhao-Xu","Wang,Wei"
"Yin,An-Guo","Zhang,Wei"
"Wang,Shoubao","Wang,Xin"
"Wang,Jing","Zou,Jiajun"
"Luo,Ruibang","Wang,Wei"
"Yuan,Yan","Li,Wei"
"Fan,Xiaoli","Zhang,Wei"
"Hao,Yan","Graetzel,Michael"
"Chen,Wei","Liu,Xiao-Heng"
"Su,Z.-E.","Li,Li"
"Tang,Xianfa","Zhang,Jing"
"Zhou,Ke","Zhang,Wei"
"Wang,Yan","Liu,Yang"
"Zhang,Wei","Wang,Faming"
"Chai,Yan","Li,Yan"
"Cheng,Xiaolong","Wang,Jun"
"Ruiz-Velasco,Andrea","Wang,Xin"
"Gan,Xiaojing","Li,Jing"
"Xu,Huihui","Liu,Yang"
"Su,Shu","Zhang,Lei"
"Wang,Jun","Wu,Ruifang"
"Wang,Wei","Gross,Petra"
"Li,Jing","Zou,Xiaohui"
"Liu,Yang","Warren,Wesley"
"Wang,Jun","Li,Guangcun"
"Wang,Jun","Pfeifer,GerdP."
"Zhang,Jing","Chung,BrianHon-Yin"
"Li,Li","Liu,Jun"
"Wang,Jun","Jia,Huijue"
"Chen,Zheng","Liu,Yang"
"Zhang,Yi","Yassine,HadiM."
"Huang,Zhiyong","Wang,Wei"
"Li,Wei","Kanjanaboos,Pongsakorn"
"Baxter,SimonW.","Wang,Jun"
"Zhang,Shuoping","Wang,Wei"
"Zhang,Wei","Zhang,Wei-Jun"
"Li,Jun","Vonwiller,Matthias"
"Wang,Jun","Dolezel,Jaroslav"
"Liu,Shichao","Li,Wei"
"Wang,Xin","Cheng,Xiaowen"
"Zhang,Wei","Rao,Xingquan"
"Huang,Pengyu","Wang,Xin"
"Mo,Yangzhi","Li,Jun"
"Chen,Min-Yu","Graetzel,Michael"
"Li,Li","Wang,Junyi"
"Wang,Yimin","Nori,Franco"
"Zhang,Jing","Han,Yanxia"
"Hao,Qingzhen","Zhang,Wei"
"Signor,SarahA.","Liu,Yang"
"Li,Li","Wan,Song"
"Wang,Jun","Beasley,Helen"
"Xia,Chenmaya","Li,Yan"
"Ming,Yao","Wang,Jun"
"Cui,Yongpeng","Wang,Xin"
"Wang,Jing","Liu,Tielong"
"Zhang,Wei","Liu,Xiao-Qiang"
"Guo,Zhongyi","Li,Yan"
"Shen,Qiuhong","Zhang,Yi"
"Lu,Cheng","Li,Li"
"Xu,Liyan","Wang,Jun"
"Li,Yifang","Liu,Yang"
"Wang,Xin","Xiao,Yonghong"
"Cheng,Min","Zeng,Guangming"
"Que,Huayong","Wang,Wei"
"Zhang,Xiaoyu","Li,Jing"
"Wang,Wei","Lu,Liming"
"Zhang,Yuhua","Zhang,Lei"
"Zhang,Wei","Deng,Yan"
"Liu,Wei","Dai,Hai-Qiang"
"Li,Yan","Zhao,Yaofeng"
"Wang,Wei","Duff,Michael"
"Zhou,Wei-Ming","Wang,Jun"
"Lai,Cui","Liu,Yang"
"Wang,Jun","Knapp,Sandra"
"Song,Xiongrong","Li,Xin"
"Li,Jun","Payandeh,Jian"
"Li,Wei","Quan,LiNa"
"Zhang,Jing","Li,Guoqiang"
"Zhong,Zhaoxiang","Li,Xin"
"Lee,JeoungEun","Zhang,Yi"
"Moering,Jordan","Wang,Wei"
"Wang,Wei","Guan,Chengguo"
"Zeng,Guangming","Zhang,Chang"
"Dai,Yuanwei","Li,Xin"
"Chan,Chon-KitKenneth","Wang,Jun"
"Li,Li","Gong,Zhengliang"
"Liu,Wei","Huang,Yuanyuan"
"Chen,Wei","You,Libin"
"Gong,Chun","Wang,Wei"
"Chen,Wei","Miao,Xiong"
"Hou,Jingmei","Liu,Yang"
"Bai,Wenming","Li,Xin"
"Liu,Yang","Cheng,Ruo-Lin"
"Xu,Han","Li,Wei"
"Lesnyak,Vladimir","Graetzel,Michael"
"Wang,Xin","Lu,Yongen"
"Shi,Qingqing","Zhang,Jing"
"Wang,Hui","Li,Wei"
"Xue,Yiquan","Liu,Wei"
"Liu,Wei","Yu,Yan-Hua"
"Yang,Jiabao","Li,Xin"
"Huang,Hui","Liu,Yang"
"Li,Xin","Li,Wei"
"Li,Xin","Li,Wei"
"Li,Jun","Marks,JeffreyR."
"Li,Xin","Galazka,JonathanM."
"Zhang,Shoudu","Wang,Jun"
"Duan,Jialei","Li,Wei"
"Li,Jun","Wu,Guo-Cui"
"Li,Xin","Gritsenko,MarinaA."
"Zhang,Jing","He,Youzhou"
"Li,Wei","Goodell,MargaretA."
"Li,Li","Strahwald,Josef"
"Zhang,Jing","Lee,PamelaPuiWah"
"Zhang,Lei","Shi,YujiangGeno"
"Liu,Wei","Li,Jing"
"Liu,Wei","Li,Jing"
"Li,Li","Hofferbert,Hans-Reinhardt"
"Zhang,Lei","Jin,Yu"
"Cheng,Yi-Bing","Li,Xin"
"Li,Xin","Cate,JamieH.D."
"You,Yu-Meng","Zhang,Yi"
"Liu,Yang","Eilken,Hanna"
"Li,Yan","Hammarstrom,Lennart"
"Li,Jing","Zhang,Zhemin"
"Li,Jing","Lin,Zhi"
"Zhang,Jing","Han,Liyuan"
"Geng,Fu-Juan","Zhang,Yi"
"Grant,ThomasD.","Liu,Wei"
"Zhang,Wei","Shen,Ronglai"
"Gianfrancesco,Anthony","Wang,Jun"
"Li,Yan","Liu,Yi"
"Pedersen,Oluf","Wang,Jun"
"Dong,Di","Chen,Wei"
"Liu,Li","Wang,Jun"
"Lu,Cheng","Liu,Wei"
"Huang,Xiaokun","Zhang,Jing"
"Sun,Xinyao","Wang,Xin"
"Lu,Jiang","Wang,Jun"
"Xia,Baolong","Li,Wei"
"Wang,Shuyong","Zhang,Jing"
"Jiang,Tao","Wang,Wei"
"Wang,Xin","Lu,Chuang"
"Zhang,Lei","Guan,Zheng"
"Zhang,Wei","Camargo,M.Constanza"
"Zeng,Guangming","Huang,Danlian"
"Anderson,Karen","Liu,Yang"
"Li,Xue","Wang,Jing"
"Lin,Li","Zhang,Wei"
"Zhang,Yi","Zhang,YiEdi"
"Li,Wei","Luo,Hongyan"
"Zhang,Lei","Xu,Liqing"
"Xu,Shusheng","Zhang,Wei"
"Hao,Hankun","Zhang,Wei"
"Li,Li","Chen,Li"
"Wang,Xiaokai","Wang,Jun"
"Zhan,Dong-Liang","Wang,Jun"
"Chen,Wei","Wu,Dan"
"Wang,Wei","Zhao,Qing"
"Chen,Huanlin","Zhang,Lei"
"Qin,Peng","Graetzel,Michael"
"Chen,Wei","Yan,Keyou"
"Ali,AbdollahMorteza","Graetzel,Michael"
"Liu,Dong","Wang,Wei"
"Wang,Jun","Chen,Xiaowan"
"Chen,Wei","Liu,Feng"
"Fu,Kunwu","Graetzel,Michael"
"Zhang,Wei","Rao,Zihe"
"Zhang,Jing","Lee,TszLeung"
"Zhang,Wei","Jiang,Dong-Mei"
"Zhang,Yi","Liu,Yang"
"Zhang,Yi","Liu,Yang"
"Wang,Xin","Qiu,Ying"
"Dong,Hongtu","Zhang,Jing"
"Liu,Yang","Adams,Susanne"
"Ragoussi,Maria-Eleni","Graetzel,Michael"
"Zhang,Jing","Peng,Wenqin"
"Li,Wei","Liao,Ming"
"Li,Li","Peng,Zhiyu"
"Wang,Jun","Termolino,Pasquale"
"Liu,Yang","Zurawski,Sandy"
"Wang,Jun","Surek,Barbara"
"Shao,Xiaoni","Li,Yan"
"Li,Xiangqun","Li,Jing"
"Wang,Qiujun","Zhang,Jing"
"Lee,Jin-Wook","Graetzel,Michael"
"Li,Li","Quere,Claudie"
"Wang,Xin","Wu,Qiqi"
"Li,Jun","Zhang,Dajin"
"Li,Jun","Verschoof,Henry"
"Zhang,Wei","Cheng,Hui-Ming"
"Graetzel,Carole","Graetzel,Michael"
"Luo,Fen","Zhang,Wei"
"Zhang,Lei","Wei,Zhaojun"
"Nabel,ChristopherS.","Zhang,Yi"
"Wang,Wei","Wang,Jian"
"Wang,Jun","Collura,Kristi"
"Wu,Binshan","Wang,Wei"
"Wang,Jing","Zhu,Guoqiang"
"Li,Lanjuan","Wang,Wei"
"Liu,Yang","Muller,Sylviane"
"Li,Wei","Zang,Chongzhi"
"Liao,Wei-Qiang","Zhang,Yi"
"Zhang,Lei","Peng,Yonggang"
"Gao,Xinxing","Li,Wei"
"Zhang,Wei","Ji,Yaqin"
"Zhang,Lei","Liao,Chen"
"Wang,Wei","Fang,Xiaodong"
"Li,Xin","Jia,Yuyan"
"Barolo,Claudia","Graetzel,Michael"
"Zhang,Shuchen","Li,Yan"
"Hu,Qing-hai","Zhang,Jing"
"Liu,Yang","Stehling,Martin"
"Wang,Jun","vanHaarst,JanC."
"Li,Jun","Yang,Xiaochen"
"Zhang,Guofan","Li,Li"
"Li,Wei","Zhang,Dan"
"Zeng,Guangming","Huang,Chao"
"Li,Shenghui","Wang,Jun"
"Tong,Chaobo","Wang,Jun"
"Liu,Qi","Zhang,Yi"
"Liu,Wei","Liu,He"
